,sender,recipients,date,titles,subject,confidence
7200,varro.awelon,varro.awelon,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7201,varro.awelon,mat.bramar,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7202,varro.awelon,dante.coginian,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7203,varro.awelon,carla.forluniau,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7204,varro.awelon,linda.lagos,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7205,varro.awelon,cornelia.lais,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7206,varro.awelon,ruscella.mies.haber,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7207,varro.awelon,anda.ribera,2014-01-15 17:49:00,re: equipment audit approaching,Operational Info,0.476
7208,willem.vasco-pais,willem.vasco-pais,2014-01-15 17:59:00,re: yearly numbers looking good,Greeting / Informal,0.285
7209,willem.vasco-pais,sten.sanjorge jr.,2014-01-15 17:59:00,re: yearly numbers looking good,Greeting / Informal,0.285
7210,willem.vasco-pais,ada.campo-corrente,2014-01-15 17:59:00,re: yearly numbers looking good,Greeting / Informal,0.285
7211,willem.vasco-pais,orhan.strum,2014-01-15 17:59:00,re: yearly numbers looking good,Greeting / Informal,0.285
7212,isak.baza,isak.baza,2014-01-15 18:00:00,re: new hardware - advice needed?,Operational Info,0.377
7213,isak.baza,nils.calixto,2014-01-15 18:00:00,re: new hardware - advice needed?,Operational Info,0.377
7214,ruscella.mies.haber,ada.campo-corrente,2014-01-15 18:04:00,re: deadline changed?,Event Coordination,0.289
7215,ingrid.barranco,rachel.pantanal,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7216,ingrid.barranco,lars.azada,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7217,ingrid.barranco,felix.balas,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7218,ingrid.barranco,isande.borrasca,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7219,ingrid.barranco,axel.calzas,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7220,ingrid.barranco,gustav.cazar,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7221,ingrid.barranco,lidelse.dedos,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7222,ingrid.barranco,birgitta.frente,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7223,ingrid.barranco,vira.frente,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7224,ingrid.barranco,adra.nubarron,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7225,ingrid.barranco,marin.onda,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7226,ingrid.barranco,kare.orilla,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7227,ingrid.barranco,elsa.orilla,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7228,ingrid.barranco,brand.tempestad,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7229,ingrid.barranco,ingrid.barranco,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7230,ingrid.barranco,ada.campo-corrente,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7231,ingrid.barranco,sten.sanjorge jr.,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7232,ingrid.barranco,orhan.strum,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7233,ingrid.barranco,willem.vasco-pais,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7234,ingrid.barranco,bertrand.ovan,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7235,ingrid.barranco,albina.hafon,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7236,ingrid.barranco,benito.hawelon,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7237,ingrid.barranco,claudio.hawelon,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7238,ingrid.barranco,henk.mies,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7239,ingrid.barranco,valeria.morlun,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7240,ingrid.barranco,adan.morlun,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7241,ingrid.barranco,cecilia.morluniau,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7242,ingrid.barranco,irene.nant,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7243,ingrid.barranco,dylan.scozzese,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7244,ingrid.barranco,lucas.alcazar,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7245,ingrid.barranco,isak.baza,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7246,ingrid.barranco,linnea.bergen,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7247,ingrid.barranco,nils.calixto,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7248,ingrid.barranco,sven.flecha,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7249,ingrid.barranco,hideki.cocinaro,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7250,ingrid.barranco,inga.ferro,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7251,ingrid.barranco,loreto.bodrogi,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7252,ingrid.barranco,isia.vann,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7253,ingrid.barranco,stenig.fusil,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7254,ingrid.barranco,hennie.osvaldo,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7255,ingrid.barranco,kanon.herrero,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7256,ingrid.barranco,varja.lagos,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7257,ingrid.barranco,minke.mies,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7258,ingrid.barranco,felix.resumir,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7259,ingrid.barranco,edvard.vann,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7260,ingrid.barranco,emile.arpa,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7261,ingrid.barranco,varro.awelon,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7262,ingrid.barranco,mat.bramar,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7263,ingrid.barranco,dante.coginian,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7264,ingrid.barranco,carla.forluniau,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7265,ingrid.barranco,linda.lagos,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7266,ingrid.barranco,cornelia.lais,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7267,ingrid.barranco,ruscella.mies.haber,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7268,ingrid.barranco,anda.ribera,2014-01-15 18:04:00,re: reminder: refer all media inquiries,Policy / Rules,0.869
7269,ada.campo-corrente,willem.vasco-pais,2014-01-15 18:06:00,re: yearly numbers looking good,Greeting / Informal,0.285
7270,ada.campo-corrente,sten.sanjorge jr.,2014-01-15 18:06:00,re: yearly numbers looking good,Greeting / Informal,0.285
7271,ada.campo-corrente,ada.campo-corrente,2014-01-15 18:06:00,re: yearly numbers looking good,Greeting / Informal,0.285
7272,ada.campo-corrente,orhan.strum,2014-01-15 18:06:00,re: yearly numbers looking good,Greeting / Informal,0.285
7273,isande.borrasca,rachel.pantanal,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7274,isande.borrasca,lars.azada,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7275,isande.borrasca,felix.balas,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7276,isande.borrasca,isande.borrasca,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7277,isande.borrasca,axel.calzas,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7278,isande.borrasca,gustav.cazar,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7279,isande.borrasca,lidelse.dedos,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7280,isande.borrasca,birgitta.frente,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7281,isande.borrasca,vira.frente,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7282,isande.borrasca,adra.nubarron,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7283,isande.borrasca,marin.onda,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7284,isande.borrasca,kare.orilla,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7285,isande.borrasca,elsa.orilla,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7286,isande.borrasca,brand.tempestad,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7287,isande.borrasca,ingrid.barranco,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7288,isande.borrasca,ada.campo-corrente,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7289,isande.borrasca,sten.sanjorge jr.,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7290,isande.borrasca,orhan.strum,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7291,isande.borrasca,willem.vasco-pais,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7292,isande.borrasca,bertrand.ovan,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7293,isande.borrasca,albina.hafon,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7294,isande.borrasca,benito.hawelon,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7295,isande.borrasca,claudio.hawelon,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7296,isande.borrasca,henk.mies,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7297,isande.borrasca,valeria.morlun,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7298,isande.borrasca,adan.morlun,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7299,isande.borrasca,cecilia.morluniau,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7300,isande.borrasca,irene.nant,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7301,isande.borrasca,dylan.scozzese,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7302,isande.borrasca,lucas.alcazar,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7303,isande.borrasca,isak.baza,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7304,isande.borrasca,linnea.bergen,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7305,isande.borrasca,nils.calixto,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7306,isande.borrasca,sven.flecha,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7307,isande.borrasca,hideki.cocinaro,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7308,isande.borrasca,inga.ferro,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7309,isande.borrasca,loreto.bodrogi,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7310,isande.borrasca,isia.vann,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7311,isande.borrasca,stenig.fusil,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7312,isande.borrasca,hennie.osvaldo,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7313,isande.borrasca,kanon.herrero,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7314,isande.borrasca,varja.lagos,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7315,isande.borrasca,minke.mies,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7316,isande.borrasca,felix.resumir,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7317,isande.borrasca,edvard.vann,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7318,isande.borrasca,emile.arpa,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7319,isande.borrasca,varro.awelon,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7320,isande.borrasca,mat.bramar,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7321,isande.borrasca,dante.coginian,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7322,isande.borrasca,carla.forluniau,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7323,isande.borrasca,linda.lagos,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7324,isande.borrasca,cornelia.lais,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7325,isande.borrasca,ruscella.mies.haber,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7326,isande.borrasca,anda.ribera,2014-01-15 18:14:00,re: equipment audit approaching,Operational Info,0.476
7327,willem.vasco-pais,willem.vasco-pais,2014-01-15 18:35:00,re: yearly numbers looking good,Greeting / Informal,0.285
7328,willem.vasco-pais,sten.sanjorge jr.,2014-01-15 18:35:00,re: yearly numbers looking good,Greeting / Informal,0.285
7329,willem.vasco-pais,ada.campo-corrente,2014-01-15 18:35:00,re: yearly numbers looking good,Greeting / Informal,0.285
7330,willem.vasco-pais,orhan.strum,2014-01-15 18:35:00,re: yearly numbers looking good,Greeting / Informal,0.285
7331,brand.tempestad,vira.frente,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7332,brand.tempestad,axel.calzas,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7333,brand.tempestad,lidelse.dedos,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7334,brand.tempestad,adra.nubarron,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7335,brand.tempestad,brand.tempestad,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7336,brand.tempestad,isande.borrasca,2014-01-15 18:46:00,re: well 1033-01 stabilization progress report,Operational Info,0.359
7337,sten.sanjorge jr.,willem.vasco-pais,2014-01-15 18:49:00,re: yearly numbers looking good,Greeting / Informal,0.285
7338,sten.sanjorge jr.,sten.sanjorge jr.,2014-01-15 18:49:00,re: yearly numbers looking good,Greeting / Informal,0.285
7339,sten.sanjorge jr.,ada.campo-corrente,2014-01-15 18:49:00,re: yearly numbers looking good,Greeting / Informal,0.285
7340,sten.sanjorge jr.,orhan.strum,2014-01-15 18:49:00,re: yearly numbers looking good,Greeting / Informal,0.285
7341,claudio.hawelon,adan.morlun,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7342,claudio.hawelon,claudio.hawelon,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7343,claudio.hawelon,dylan.scozzese,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7344,claudio.hawelon,albina.hafon,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7345,claudio.hawelon,irene.nant,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7346,claudio.hawelon,henk.mies,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7347,claudio.hawelon,benito.hawelon,2014-01-15 19:35:00,re: funny!!,Greeting / Informal,0.327
7348,mat.bramar,rachel.pantanal,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7349,mat.bramar,lars.azada,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7350,mat.bramar,felix.balas,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7351,mat.bramar,isande.borrasca,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7352,mat.bramar,axel.calzas,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7353,mat.bramar,gustav.cazar,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7354,mat.bramar,lidelse.dedos,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7355,mat.bramar,birgitta.frente,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7356,mat.bramar,vira.frente,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7357,mat.bramar,adra.nubarron,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7358,mat.bramar,marin.onda,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7359,mat.bramar,kare.orilla,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7360,mat.bramar,elsa.orilla,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7361,mat.bramar,brand.tempestad,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7362,mat.bramar,ingrid.barranco,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7363,mat.bramar,ada.campo-corrente,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7364,mat.bramar,sten.sanjorge jr.,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7365,mat.bramar,orhan.strum,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7366,mat.bramar,willem.vasco-pais,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7367,mat.bramar,bertrand.ovan,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7368,mat.bramar,albina.hafon,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7369,mat.bramar,benito.hawelon,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7370,mat.bramar,claudio.hawelon,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7371,mat.bramar,henk.mies,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7372,mat.bramar,valeria.morlun,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7373,mat.bramar,adan.morlun,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7374,mat.bramar,cecilia.morluniau,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7375,mat.bramar,irene.nant,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7376,mat.bramar,dylan.scozzese,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7377,mat.bramar,lucas.alcazar,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7378,mat.bramar,isak.baza,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7379,mat.bramar,linnea.bergen,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7380,mat.bramar,nils.calixto,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7381,mat.bramar,sven.flecha,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7382,mat.bramar,hideki.cocinaro,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7383,mat.bramar,inga.ferro,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7384,mat.bramar,loreto.bodrogi,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7385,mat.bramar,isia.vann,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7386,mat.bramar,stenig.fusil,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7387,mat.bramar,hennie.osvaldo,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7388,mat.bramar,kanon.herrero,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7389,mat.bramar,varja.lagos,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7390,mat.bramar,minke.mies,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7391,mat.bramar,felix.resumir,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7392,mat.bramar,edvard.vann,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7393,mat.bramar,emile.arpa,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7394,mat.bramar,varro.awelon,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7395,mat.bramar,mat.bramar,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7396,mat.bramar,dante.coginian,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7397,mat.bramar,carla.forluniau,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7398,mat.bramar,linda.lagos,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7399,mat.bramar,cornelia.lais,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7400,mat.bramar,ruscella.mies.haber,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7401,mat.bramar,anda.ribera,2014-01-16 09:02:00,overtime policy reminder,Policy / Rules,0.815
7402,orhan.strum,gustav.cazar,2014-01-16 09:27:00,plants,Greeting / Informal,0.44
7403,carla.forluniau,varro.awelon,2014-01-16 09:34:00,favor - borrow hedge trimmer,Greeting / Informal,0.252
7404,anda.ribera,mat.bramar,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7405,anda.ribera,anda.ribera,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7406,anda.ribera,rachel.pantanal,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7407,anda.ribera,linda.lagos,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7408,anda.ribera,ruscella.mies.haber,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7409,anda.ribera,carla.forluniau,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7410,anda.ribera,cornelia.lais,2014-01-16 09:38:00,training opportunity,Operational Info,0.34
7411,birgitta.frente,elsa.orilla,2014-01-16 09:44:00,downhole prediction 2522-00,Operational Info,0.444
7412,birgitta.frente,lars.azada,2014-01-16 09:44:00,downhole prediction 2522-00,Operational Info,0.444
7413,birgitta.frente,gustav.cazar,2014-01-16 09:44:00,downhole prediction 2522-00,Operational Info,0.444
7414,sten.sanjorge jr.,willem.vasco-pais,2014-01-16 09:46:00,recommend a good vacation spot?,Greeting / Informal,0.425
7415,sten.sanjorge jr.,sten.sanjorge jr.,2014-01-16 09:46:00,recommend a good vacation spot?,Greeting / Informal,0.425
7416,sten.sanjorge jr.,ada.campo-corrente,2014-01-16 09:46:00,recommend a good vacation spot?,Greeting / Informal,0.425
7417,elsa.orilla,elsa.orilla,2014-01-16 10:18:00,re: downhole prediction 2522-00,Operational Info,0.441
7418,elsa.orilla,lars.azada,2014-01-16 10:18:00,re: downhole prediction 2522-00,Operational Info,0.441
7419,elsa.orilla,gustav.cazar,2014-01-16 10:18:00,re: downhole prediction 2522-00,Operational Info,0.441
7420,edvard.vann,hennie.osvaldo,2014-01-16 10:30:00,vacation scheduling procedures,Policy / Rules,0.538
7421,edvard.vann,isia.vann,2014-01-16 10:30:00,vacation scheduling procedures,Policy / Rules,0.538
7422,ruscella.mies.haber,rachel.pantanal,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7423,ruscella.mies.haber,lars.azada,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7424,ruscella.mies.haber,felix.balas,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7425,ruscella.mies.haber,isande.borrasca,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7426,ruscella.mies.haber,axel.calzas,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7427,ruscella.mies.haber,gustav.cazar,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7428,ruscella.mies.haber,lidelse.dedos,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7429,ruscella.mies.haber,birgitta.frente,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7430,ruscella.mies.haber,vira.frente,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7431,ruscella.mies.haber,adra.nubarron,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7432,ruscella.mies.haber,marin.onda,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7433,ruscella.mies.haber,kare.orilla,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7434,ruscella.mies.haber,elsa.orilla,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7435,ruscella.mies.haber,brand.tempestad,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7436,ruscella.mies.haber,ingrid.barranco,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7437,ruscella.mies.haber,ada.campo-corrente,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7438,ruscella.mies.haber,sten.sanjorge jr.,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7439,ruscella.mies.haber,orhan.strum,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7440,ruscella.mies.haber,willem.vasco-pais,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7441,ruscella.mies.haber,bertrand.ovan,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7442,ruscella.mies.haber,albina.hafon,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7443,ruscella.mies.haber,benito.hawelon,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7444,ruscella.mies.haber,claudio.hawelon,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7445,ruscella.mies.haber,henk.mies,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7446,ruscella.mies.haber,valeria.morlun,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7447,ruscella.mies.haber,adan.morlun,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7448,ruscella.mies.haber,cecilia.morluniau,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7449,ruscella.mies.haber,irene.nant,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7450,ruscella.mies.haber,dylan.scozzese,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
7451,ruscella.mies.haber,lucas.alcazar,2014-01-16 11:09:00,"good morning, gastech!",Greeting / Informal,0.907
