articleID|source|title|author|publish_date|location|sentence_index|sentence
740|The Wrap|MINISTER OF HEALTH TO PROPOSE SOLUTION TO THE POISONING OF THE CITY||1999-07-09|ABILA, Kronos|2|Ours forward gone are clear, POK co-leader Carmine Osvaldo said.
740|The Wrap|MINISTER OF HEALTH TO PROPOSE SOLUTION TO THE POISONING OF THE CITY||1999-07-09|ABILA, Kronos|3|We fight for clean water, good health and now will be we the funds this make event.
740|The Wrap|MINISTER OF HEALTH TO PROPOSE SOLUTION TO THE POISONING OF THE CITY||1999-07-09|ABILA, Kronos|4|Thanks to minister Nespola no longer children must die.
740|The Wrap|MINISTER OF HEALTH TO PROPOSE SOLUTION TO THE POISONING OF THE CITY||1999-07-09|ABILA, Kronos|5|Osvaldo refer to Juliana Vann, 10 years - old little girl that previous year to leukemia boring perationsverrichtingen upstream of its house to attribute to with benzene poisoning of gas died.
740|The Wrap|MINISTER OF HEALTH TO PROPOSE SOLUTION TO THE POISONING OF THE CITY||1999-07-09|ABILA, Kronos|6|POK formed themselves in 1997, in reply to the pollution of water supplies Elodis and the resulting sickness and further deaths of local residents.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||0|This article is the second installment of a series in three parts addressing the problem growing of an anguish of the community, the embezzlement of government, and influences it alarming at the multinational multinationals on the country of Kronos.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||1|I caught up with myself compared to Henk Bodrogi downtown making of the purchases to the ferro store of material to repair a broken tractor.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||2|Bodrogi cultivated the soil his whole life, just as his father and their fathers.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||3|I questioned it about his life with the farm.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||4|"We worked the ground for a long time - perhaps 200 years, perhaps a little more," Henk Bodrogi like it indicated to me selected above a container of bolts, seeking the good size.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||5|"During years we added a few hectares here and there.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||6|It maintains occupied to us.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||7|"Occupied is an undervaluation, as I found when I stabbed the stiff farmer to say myself more.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||8|"Of I head usually to the fields before the sun to the top," Mr. Henk Bodrogi indicates to me.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||9|"My wife obtains the high children and titrates to inform, then it will do something so that us eat for the lunch and function beside me until the dinner.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||10|When the children become at the house of the school they make their drudgeries, and we are all backs at the house the majority of the times by the darkness.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||11|""We
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||12|make these majority of the days," it is added, "except days of worship.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||13|"Bodrogi identifies the suitable bolt and causes with the cash clerk about the children and of the school while it achieves his purchase.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||14|"All let us know We here another," Bodrogi explains while we leave.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||15|"The majority of the families lived here for generations.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||16|The first new people who came to the city were with this gas company which established the back of a few years.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||17|"I
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||18|ask Bodrogi if the businesses were good.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||19|"We made very good until recently.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||20|The benefit were good and we add cultivated surface, or improve the equipment.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||21|Then we started to have all this trouble with harvests.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||22|"How, I asked.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||23|"Harvests do not produce as they have in the past.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||24|That removed one moment with the figure, then one of the leaders of city illustrated outside to call in a water specialist.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||25|When they examined it they said that water was soiled.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||26|"Bodrodgi sighed, and with a glance encircled in its eye it thanked me for my interest and says had it to me to direct the back house.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||27|The tractor had to be fixed before they could function the next day.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||28|I thanked it and observed it rise in its truck and head out of the city.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||29|The water specialist proved to be the international agency "health for all", an international agency with a mission to bring healthy water to the communities afflicted by normal disasters, outlines and - coincidentally - oil and formation of gas.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||30|I caught up with myself compared to a representative of health for the whole the next day.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||31|Joclyn Reynolds is a coordinator of project for "health for all".
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||32|It spoke to me above a satellite call its office field in South-East Asia where it was efforts of relief of establishment following an earthquake.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||33|Mrs. Reynolds agreed to speak to me during a few minutes between the meetings about their work in Elodis.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||34|"We were contacted by a civil servant of city about a problem which they had with water their room.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||35|In years of the last agriculture was effondue, and the incidence of certain diseases and defects of birth had gone up.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||36|The drinking water of Elodis comes from the river of Tiskele, just as any water for the leasing, thus we sought a source upstream.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||37|We found sources of provision of reject of production of operation of GAStech ascending.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||38|The tests showed the high levels of benzene, toluene, the xylene arsenic, lead and selenium, between other toxins.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||39|""Can
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||40|these substances occur naturally?"
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||41|I asked him.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||42|"Not in these amounts, and not this suddenly.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||43|The subsoil water contamination is usually the result of the human activity.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||44|The pipes of GAStech discharge from the contaminants in a pond.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||45|The toxins form a feather with ground flower which infiltrates in the river of Tiskele of which residents of the aspiration of Elodis their drinking water and irrigation for harvests.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||46|""You spoke in GAStech on this
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||47|subject?""OH yes," it answered.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||48|"In the beginning we believed that we gain traction.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||49|We met several times with representatives of GAStech, including one of the senior executive, Hank Fluss.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||50|It personally ensured us that GAStech would act in a responsible way to provide to the material aid and financial worms of the efforts of cleaning.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||51|After one moment, although, it appeared clearly that while Mr. Fluss was serious it was Sanjorge which makes the decisions.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||52|It is obvious that it [Sanjorge] does not have any interest for the wellbeing of the residents of Elodis, or environment.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||53|"Sten Sanjorge Jr., which had inherited its share to the company of his father in 1990, had developed a reputation for pitiless procedures of management.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||54|"When
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||55|we did not make progress with GAStech," Reynolds continued, "the chiefs of the community decided to approach the government of Kronos for the assistance.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||56|By our policy - and with the permission of the chiefs of Elodis - we published the test results in an official public document.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||57|The chiefs of Elodis then approached the civils servant of government as citizens of a community of Kronesian armed with the scientific analysis.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||58|Our agency ensured that we would be still available to help in some way when these agreements were completed.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||59|"In this moment Mrs. Reynolds was called part of the telephone, thus I returned to my friend of writer, Pondo Reese for saying to completion the history.
741|The Orb|ELODIS, KRONOS:  HELP of an UNEXPECTED part two of SOURCE||1998-04-27||60|The part three will be published on May 15, 1998
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|0|Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|1|The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|2|About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|3|Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|4|Police spokesman Adrien Carman said, "We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.
742|International News|POK Protest at GAStech Headquarters Ends in Arrests||2009-02-18|ABILA, Kronos|5|Government spokesman Rufus Drymiau said of today's POK rally, "We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|0|Thousands of protesters carrying banners reading "Remember Juliana!" and chanting "We want truth!" rallied in front of the Kronos government offices Saturday morning.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|1|Protesters were demanding an accounting of the government revenues from then President Araullo's tax incentives that were signed into law in 1993.Ten-year old Juliana Vann died in 1998 from an illness caused by contaminated water from GAStech drilling operations.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|2|She has become the heart-rending icon of a movement that has gained support from one end of Kronos to the other.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|3|"We were promised better jobs, new roads, better healthcare and a better standard of living," said one 20-year old protestor who declined to have her name used.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|4|"All I see are bigger mansions for the ministers and a hospital that costs more to fix than it can make.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|5|We won't accept that!"The protestor was referring to Abila General Hospital built in 1997 ostensibly with money from the increased revenue from the foreign gas operations here on Kronos.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|6|The non-profit hospital has had difficulty maintaining its infrastructure, despite the extensive restoration performed sevearl years ago to replace the electrical and plumbing systems.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|7|"The contracts were all given to family and cronies of the ministers," accuses 26-year old Jon L., who traveled six hours to attend yesterday's rally.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|8|"What we need is transparency in our government.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|9|We need to know what happens to all the money coming in from these foreign companies.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|10|Protest leader Elian Karel addressed the demonstrators at Abila City park.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|11|Karel took over POK leadership from Henk Bodrogi, whose ill health forced him down from the position.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|12|Karel spoke eloquently about the beginnings of the POK campaign as a grassroots effort for clean water, to the dynamic movement it has become demanding improved government transparency and accountability.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|13|"We aren't asking for anything unreasonable," Karel speaks passionately to his ardent listeners.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|14|"All we want is to know how our taxes are being used.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|15|We know these corporations are generating records profits at the expense of Kronos, but we see none of the promised improvements.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|16|All we want is accountability for those who died because of greed, corruption and disregard of those who they should be protecting.
743|Homeland Illumination|POK RALLY DRAWS THOUSANDS OF SUPPORTERS|Petrus Gerhard|2009-03-07|ABILA, Kronos|17|"Calls to the President's office were not immediately returned.
744|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||0|2232 - Homeland Illumination correspondent Petrus Gerhard reports airport officials have confirmed the arrival of a private jet from Tethys.
744|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||1|Several passengers departed into a waiting limousine.
744|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||2|Gerhard followed the limousine, which drove directly to Abila Police Headquarters.
744|Homeland Illumination|VOICES - a blog about what is important to the people|Maha Salo|2014-01-20||3|20 Jan 2014
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|0|Protests erupted around the Kronos government buildings, downtown, and elsewhere around Abila eventually escalating into riots and violence.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|1|The activists are protesting the death yesterday of Elian Karel, a Protector of Kronos (POK) activist who died in jail after being arrested for tax evasion.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|2|However, the protests have turned violent with smashed windows and vandalized shops.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|3|Countless shop windows smashed in and around Siopa, the downtown shopping area.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|4|A general sense of chaos broke out with chanting protesters, fires, and fleeing citizens.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|5|A unifying theme of the protesters was the chanted slogans including "Justice for Elian" in reference to previously mentioned activist Elian Karel and "Remember Juliana", a young girl from Elodis who died in 1998 allegedly from the effects of water contamination.
745|Central Bulletin|SPONTANEOUS PROTESTS ERUPT AROUND ABILA||2009-06-21|ABILA, Kronos|6|The Protectors of Kronos must resume peaceful means.
746|News Online Today|Minister of Health Dies Suddenly||2001-06-15|ABILA, Kronos|0|ABILA, Kronos - It is with great sorrow that we announce the death of Minister of Health Cesare Nespola.
746|News Online Today|Minister of Health Dies Suddenly||2001-06-15|ABILA, Kronos|1|Shortly after hearing of Nespola's death, President Kapelou announced that his nephew Vincent Kapelou would serve as his administration's new Minister of Health.
747|The Explainer|VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU||2000-10-03|ABILA, Kronos|0|The people of Kronos of overwhelming form have chosen new president Dorel Kapelou II.
747|The Explainer|VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU||2000-10-03|ABILA, Kronos|1|granted defeat Araullo of president Anterior Luis yesterday when the early returns came in fort for Kapelou II.
747|The Explainer|VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU||2000-10-03|ABILA, Kronos|2|Mark today a new dawn for the people of Kronos and a shining trajectory advanced for the country.
747|The Explainer|VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU||2000-10-03|ABILA, Kronos|3|The results for the election of the 1 of October are as it follows: Dorel Kapelou II chose with 62% of the vote and the Luis Araullo that hardly received 36% of the vote.
747|The Explainer|VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU||2000-10-03|ABILA, Kronos|4|A victory resounding for the new chosen president and a clear mandate for the vision of Kapelou for the country.
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|0|In a president glitzy Luis Araullo of the press conference behind schedule announced the last year an historical system of fiscal incentives anticipated to bring the foreign investment to Kronos under way that created works, providing cheap energy and constructing the infrastructure.
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|1|After the vote the 86-14 month last the minister of inner the Sarto Takings praised the decision like the "signal" and "to improve people".
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|2|We will see.
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|3|Crafters of these revolutionary measures neglected to include a detailed plan on how this unexpected gain would benefit daily Kronosians.
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|4|When the first payment of these foreign company lands in the boxes of the state, how these bottoms will be dispersed?One is asked: The 14 who opposed the measurement felt the same way?
748|Daily Pegasus|DEFICIENCY OF THE INTENTIONS OF THE MARS GOVERNMENT OF THE DETAILS||1993-02-04|ABILA, Kronos|5|Also was asked exactly how this money would be concentrated in the education, improvements in ways, utilities and healthcare?The calls to the offices of the president were not returned.
749|Centrum Sentinel|VOICES - a blog approximately that what is important to people||2014-01-20||0|1052 - The CEO Sanjorge has arrived to the capitol that it for one reception with the government civil employees.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|0|After four years of diminishing health following a major heart attack, Sten Sanjorge, Sr. died early Friday morning.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|1|Sanjorge, Sr., 65, of Centrum, Tethys was President Emeritus of GAStech International having founded the company in 1961.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|2|In addition to his role at GAStech International was the chairman of the Centrum Chamber board of directors and member of the Centrum Children's Hospital Board of Trustees.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|3|"Sten has always been a champion for the children of Tethys," said Hospital President Willem Gracias.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|4|"He was a true servant leader and endlessly worked to drive our institution forward.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|5|Sten will truly be missed and we ask that everyone keep the Sanjorge family in their thoughts and prayers.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|6|"Sanjorge, Sr. is survived by his wife Ingrid Sanjorge and his son Sten Sanjorge, Jr."A great light in this world has been extinguished, yet he still casts a shadow," said Sanjorge, Jr.
750|The World|PROMINENT BUSINESS, CIVIC LEADER DIES AT 65||1994-02-17|CENTRUM, Tethys|7|"I vow to lead our company forward with a renewed vision and dignity that will honor my father's life and work."
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||0|<<Deleted Image: Anti-offshore drilling protester.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||1|Exploration has proved a controversial issue in Kronos>>Continue reading the main storyThe son of the founder of gas firm GAStech is planning a venture to drill in the Mediterranean Sea, the Times has learned.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||2|Sten Sanjorge, Jr. believes there are large volumes of offshore gas that could be extracted.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||3|Sanjorge and GAStech were awarded three licences by the Kronos government last month by the Ministry for Energy and Development and hopes to begin exploration soon.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||4|"Certainly offshore gas isn't a new concept, but there's no reason with the Kronosian history of offshore development that we can't develop these resources offshore," he told the Times.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||5|Shale gas is extracted using the controversial technique of hyper-acidic substrate removal which involves injecting acidic chemicals shale layers, to break them up and release the natural gas trapped within.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||6|Hyper-acidic substrate removal has produced vast quantities of gas and oil in the West, transforming the energy market.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||7|But projects in Europe have been slow to take off, beset with opposition from government and local communities.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||8|Sanjorge says it will be a short time before we know if offshore shale gas can be exploited.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||9|Many environmentalists believe that hyper-acidic substrate removal can damage marine environments, and oppose the extraction of new fossil fuel resources.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||10|But drilling offshore avoids the need for difficult negotiations with local councils, communities and landholders.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||11|Based on existing geological data, SanJorge believes that a considerable quantity of gas is in place - up to 100 trillion cubic feet, which would be more than GAStech's estimates for its onshore resources.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||12|There is also the possibility of finding oil.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||13|GAStech has estimated that the Kronos total offshore shale gas resources could be between five and 10 times the size of the resources available onshore.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||14|"We're
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||15|very comfortable that the resource is there and the numbers are absolutely ginormous," SanJorge said.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||16|"Is any of that exploitable?
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||17|That's the billion dollar question, and GAStech is wiling to invest in the answer.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||18|"Though it has only recently become controversial, hyper-acidic substrate removal has been used on a smaller scale for many years, to improve the flow from conventional oil and gas wells.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||19|But using the process on the large numbers of wells needed to extract offshore shale gas commercially has never been done.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||20|Professor Oskar Wertz of Tethys University is sceptical about whether offshore shale gas could be a big contributor to European energy in the next decade, but says that it could have potential in the longer term."GAStech
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||21|is being optimistic is its estimates of how long it will take to explore offshore shale.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||22|It's perfectly plausible that in 20, 30 or 40 years, the hyper-acidic substrate removal technology will have so advanced and the way in which we deal with the offshore environment will have so advanced that this could be a really big industry.
751|International Times|Shale gas pioneer plans world's first offshore wells in Mediterranean Sea||1984-05-03||23|The task in the next 10 years is to try these things out, see if they work."
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|0|According to a press conference was held with the registered offices of GAStech in the centrum, Tethys this morning, president and CEO of GAStech, Sten Sanjorge Jr., returned without risk to Tethys after brought back to remove the event registered offices of its company building in Abila yesterday.
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|1|Sanjorge, which had attended a meeting of the company, was in transit of GAStech building with the capitol when kidnapping took place.
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|2|Sanjorge and the four executives of the registered offices of GAStech of people of the country were to be used a reception accommodated by President Kapelou for the building of capitol.
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|3|The reception was given to celebrate the 20th year of the co-operation between the company and our country.
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|4|To the press conference, the spokesman of said GAStech, "our hearts leave to the families removed.
752|Worldwise|Sanjorge Escapes from  GAStech removing at the HQ of GAStech||2014-01-21|ABILA, Kronos|5|We work for a prompt and sure resolution with this crisis."
